,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DDOG,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FI,FTNT,GFS,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LCID,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,TEAM,TMUS,TSLA,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZM
PAYX,0.18128791645831213,0.325134257664151,0.46739284306728757,-0.028279920167897044,0.858748831829759,0.4420585214209823,-0.2126926250294302,0.03360631175354444,0.38769658689058456,0.10967822311307894,0.4559690271908252,0.35712336333872835,-0.09443881564799063,0.06656830122141877,0.37889129322777065,-0.28996749945873984,-0.31882991089146456,0.29877367696377205,0.6519170988761107,0.16067521457507886,0.5110819173467898,0.615951381469162,0.4862622138423775,0.4530502698425966,0.19312088969017416,0.20795779863067906,0.4415044945813031,0.5771354830901438,0.3309533925880173,0.4131390872153575,0.5660814213887878,0.47568007942821516,-0.12967647410640942,-0.06961406013495079,0.2931489902154408,0.13512389465384522,-0.045451373124807785,-0.04273807080485302,0.44551573656920573,0.22935422374262743,0.18260507884016472,-0.12587690853882208,-0.12862228799833872,-0.043107541473067675,0.3067835666340303,0.3090994104393159,0.14438001716727453,0.2432444477175338,-0.2855016946660478,0.37707316171875527,0.45236441875517264,0.26525762953808496,0.12115002395143497,0.07677630652850631,-0.3189330625923303,0.5216707146400674,-0.10399949868038381,0.4036049631228943,0.2639768701331728,0.5009492517234932,0.35774789588663436,-0.10249563914921132,-0.040178312652386215,0.21320665711616493,0.03157366419194273,-0.10539448414822401,0.4702602645777669,0.16591985168550027,0.21492926794960987,0.42631079067268807,0.30933005074735986,0.5985358350190927,0.5286157225350077,0.33601484513474744,0.16935530734333984,0.21993536398974317,1.0,0.4640612822433475,0.43490585974852397,-0.12199237436009991,-0.051549598641437315,0.2361685778460032,0.060480663046546736,0.6442265560721416,-0.17264505255414012,-0.16338097987363448,0.6215484958100572,0.2720736315762026,0.38579829244550895,-0.08147352330413862,0.3639520410209734,0.03149210041311922,0.34489242146851495,0.22071908479559407,-0.17766065416638518,-0.1743243770908413,0.3961247936743971,-0.317343597328436,0.27584291509028736
PCAR,0.8127635030199353,0.7795691843418453,0.9417124987037515,0.19778543109482355,0.27548341705452967,0.5412571490778681,-0.8218198731735682,0.17142465154714642,0.8926546622762791,0.7406625515146493,0.17991408035664075,0.9116167864508493,0.44263040217906036,0.23980616007732872,0.9205949590672406,-0.3953928022614668,-0.6425028916300183,0.8849294946874597,0.8375452914544064,0.8828487722669058,0.8366189843189517,0.692255010112502,0.8193999300113405,0.9546378832529406,0.8744688150624242,0.842850022236319,0.6370521394692462,0.5073947456994793,0.19542640997891172,0.8778510948532173,0.814387406706386,0.7881033420809141,-0.5701734278604702,-0.26479323710688885,0.42433505147125655,-0.20028157279821662,-0.8040253246554064,-0.5867936793276182,0.6020797259470259,0.8741321506578478,0.7607263664670852,0.19875971088673638,-0.2729189776109548,-0.7344214175463426,0.8507906305314338,0.8499880264349904,-0.4792919043634707,0.201078670860634,-0.7678837686740322,0.8465594376748917,0.9132066643139644,0.5414463153321076,-0.7219733958363751,-0.6373365183888551,-0.8551249012392435,0.8644900719299284,-0.6071500182417822,0.8951519744040917,0.7666223801000844,0.9310665365967236,0.4743158784507088,0.17896786926520175,0.6516125339736815,0.8981759613173781,0.3648230232960694,-0.8509666145135157,0.7736646712163537,0.8419093419624137,0.8064535465907244,0.8530783701348169,0.9105541610436243,0.8232715593182115,0.885067223738672,0.536618227946715,0.7695647386165837,0.8877439384421498,0.4640612822433475,1.0,0.46487870853082336,-0.31306647363479384,-0.6339068549146449,0.01554989652502797,0.4511910913953582,0.4555702925705492,-0.41129659791705925,0.6672911295039171,-0.06569701746401094,0.9018533636304902,0.7951896918543853,-0.18396355822763288,0.8395546852655696,-0.46061400351787163,0.8670845827368104,0.7919806719269623,-0.8451170980469261,-0.2556660016825933,0.8797791347425703,-0.8283225736724313,-0.24737087948363137
PDD,0.014302156179789484,0.12935724647517935,0.4996069499373832,-0.3903340771342341,0.38356328901014886,0.4070826071952003,-0.4233285050516546,-0.4662869258322958,0.3082562502278762,0.04341065719978047,0.6483752968784915,0.31250407629767324,-0.34362108004849684,-0.26903529578520907,0.3360183561014833,-0.7340407374185749,-0.759326979941783,0.28577582970817206,0.5374807417098358,0.3118345766847082,0.68492065267307,0.6256894620011378,0.239792329735304,0.5068343985060274,0.19928629600753667,0.5057296288174777,0.21381757953268354,0.11120700912132064,-0.124934038519798,0.4649091371215471,0.4467848229457394,0.26755906201872176,-0.6500450628380742,-0.5901024031661309,0.07716921568470479,-0.28264053915084353,-0.33473240898816237,-0.3903874775240225,0.7094014181695972,0.2330596276021244,-0.01705784963440283,-0.5909352787112221,-0.33547132165768867,-0.1407050027092411,0.2844678548140362,0.2742550777978708,-0.22929113245294502,-0.3287586566843224,-0.6928408285181813,0.530821834785099,0.5157244725180523,-0.21449447336316854,-0.09771758852375902,-0.1672837511601479,-0.43547947862278874,0.4954911617837409,-0.34694518682184733,0.28570385026314465,0.2576085434242843,0.4025313742377554,-0.02414603077011218,-0.5508531548392335,0.25375381447227213,0.21915212792440583,-0.4094394313138657,-0.3206250610028367,0.10816959681141784,0.1801518331095906,0.38689968276813813,0.30456673980802057,0.24361695952761606,0.26036154623164565,0.4811382006421612,-0.18484555473881933,0.04525204948640865,0.2880835636988594,0.43490585974852397,0.46487870853082336,1.0,-0.7978921467412999,-0.32561751292895197,0.2742704500106553,0.31548490638417137,0.8055354585811383,-0.23923422003814607,0.0388452264376438,0.36610975572702226,0.45584583984263627,0.4259642088855738,0.3141451065324931,0.17618523544608727,-0.5435677223534149,0.24951637252191283,0.16418430582804358,-0.4933055188209823,-0.34817147378900537,0.31254316004835064,-0.41492812367190574,0.005610016217854335
PEP,0.09563946241605795,-0.001874497187788329,-0.3587453626908715,0.5094719905657411,-0.16075013638974547,-0.2744312129114712,0.4962178899529598,0.424520677910443,-0.19444301715579884,0.009784433330918723,-0.5649637933454202,-0.18009609035415605,0.3461432717123447,0.36022283901676333,-0.22333870495642918,0.7411716570627619,0.6816910565023759,-0.198965409346491,-0.40812829114705923,-0.24897362312100738,-0.5382331684070796,-0.5360994960442297,-0.12541392719065955,-0.35672688013804943,-0.10834458649607864,-0.4048967465729736,-0.22082486255337047,0.16062741859504487,0.3724602101951314,-0.23422018401514677,-0.2796499197445918,-0.007837335753505342,0.7145877544000807,0.7929441650646896,0.14232821476419755,0.3262828766422093,0.34637538700744186,0.5218334409515499,-0.6792410851502133,-0.15679893639251136,0.2105495854992744,0.5854490985577916,0.28934197203785755,0.1469169869117717,-0.21736271866344453,-0.20601588778685206,0.4339402016279516,0.4879300157083753,0.6150648145314345,-0.31931373862670176,-0.3476987188063791,0.4381802453762689,0.167456207534934,0.3161305393109973,0.48494370244474916,-0.30608799899039674,0.2953026328918072,-0.13772348507232157,-0.05912525391996556,-0.24069103649464738,0.17696140507105385,0.7692333604296451,-0.15852873884484014,-0.16013634477851815,0.6122173518969012,0.29955194860559986,0.013455499956705459,-0.05996272041231059,-0.26805432051699635,-0.12418446116282764,-0.16345171872809167,-0.08217262897788924,-0.39034355806709087,0.22245043752163168,0.13083707360773694,-0.20930856661731254,-0.12199237436009991,-0.31306647363479384,-0.7978921467412999,1.0,0.3626721475641146,-0.11418608958967295,-0.37399966536979573,-0.5162094473052592,0.39303428166718896,-0.10178193709615517,-0.15769604408176324,-0.3634343079472181,-0.4061613949285097,-0.2077624938328352,-0.08680193772574703,0.5643622742153331,-0.13942088758539256,-0.10245099639243671,0.4699159671042153,0.26474983451031175,-0.1318052973420999,0.4422447182815241,0.12977035789392338
PYPL,-0.5657429619480272,-0.25013218893087164,-0.7220496250992116,0.25825832459305376,-0.14286254508167667,-0.04793857787629663,0.8504443287360007,0.24203689216435678,-0.6493015875610629,-0.6028899701103935,-0.30386038406003,-0.7259066508815405,-0.11816149597016751,0.10764690395299144,-0.7190927786004274,0.20871174361969885,0.5203613196292827,-0.6243413283480208,-0.4807733321449642,-0.7017345386413629,-0.7895046596410491,-0.3993430031821548,-0.5629993458452689,-0.6714132243136495,-0.7339929152460724,-0.8070403295561546,-0.4934503701949078,-0.1993137853922932,0.11222457178881609,-0.748985431353105,-0.4176341480860754,-0.5046847982798633,0.7393718288752592,0.5220093932810291,-0.2533601470147599,0.6775205381125932,0.7554113096678716,0.7408479524145757,-0.47919517644465087,-0.6390035295016636,-0.3515557981352863,0.06851105491998628,0.649673593576644,0.6659745787934391,-0.7887115115815635,-0.7856864287872216,0.6382254555592851,0.3957391346151246,0.8183266127901011,-0.6530180729803938,-0.6924623297708586,-0.373260058023539,0.7873795575147537,0.7328888751701349,0.8012929419820355,-0.675860448750273,0.8519351781848925,-0.6645933755160511,-0.6905868677413264,-0.6218400942783486,0.17607042543683474,-0.1552553785570768,-0.47475021080466734,-0.732138761115657,-0.26879246728180506,0.8285593927046533,-0.45466418382312673,-0.7267457810383546,-0.6626588920432079,-0.5438005366824743,-0.7313355122535482,-0.2807856480893994,-0.49157340735156746,-0.18662084570789061,-0.6893202189938343,-0.7045651030743666,-0.051549598641437315,-0.6339068549146449,-0.32561751292895197,0.3626721475641146,1.0,0.5407493759750625,-0.47150508407507624,-0.24284199755573874,0.6422372071215842,-0.6535236640526452,0.2800448173879516,-0.7642414153465894,-0.5142587420024041,0.31434937499768656,-0.4655340309815496,0.812232878375175,-0.786624982518107,-0.7226367552830985,0.8487108077891845,0.6514509784789869,-0.6079909261956778,0.7739563322357723,0.6437167670234273
QCOM,-0.06640815191478874,0.14020134532229458,-0.04377681946507261,0.3492991625342725,-0.07802226985452856,0.4611787435261124,0.3016633438979137,0.04835165951185517,-0.018397533826226078,-0.03780872390588063,-0.10622690296786194,-0.1182882838441868,0.051699564440719714,0.4207335214059943,-0.09099506219114863,-0.26263814855649026,-0.07633079053447467,-0.12331597707540638,-0.015110399793276845,-0.04669882179448359,-0.1269989339847065,0.02654794012831631,-0.18857133256529338,0.021881933236700568,-0.15620438263769207,-0.09682043604449843,-0.22308012799880952,0.07195048823963374,0.19378605596724016,-0.08760082893699153,0.09934718097530433,0.0701371126028738,0.2766471333915515,0.30391154623973976,0.08671575175432239,0.4445157319877841,0.2363353980552329,0.18210029881300613,-0.006398195904138195,-0.009830308166317017,0.058727493335938324,-0.026789585863160076,0.5424982717478203,0.2686501073311283,-0.25362548959757947,-0.2564498046537347,0.3041528979010108,0.4055233947688638,0.2068079120584448,0.03924034364626616,-0.07783137730785053,-0.20361975430328072,0.3738428253805474,0.35172769239311824,0.2566980944988356,0.032896953084236374,0.4815026340480381,-0.04791355946169398,-0.17754113786798906,-0.045023838329559834,0.5263226387970652,-0.2254765621448684,0.04833639598812086,-0.18569210516170534,-0.1790838786402759,0.26713929404844844,0.05319235540893607,-0.13607589847788562,0.029204505647674135,0.11739626707647816,-0.1641445962555016,0.2313170981230698,0.031258050105068984,-0.10527957712810478,-0.2992125630279466,-0.10745990431363386,0.2361685778460032,0.01554989652502797,0.2742704500106553,-0.11418608958967295,0.5407493759750625,1.0,-0.15586453582216458,0.2696225888021903,0.5019827797161027,-0.28767892300514003,0.34043891670523085,-0.04286211311706737,0.016240388554028838,0.39760012165821607,0.042894456499907065,0.4340058604995028,-0.33056100340900646,-0.2653693764627358,0.30626899547951214,0.5073384391386841,-0.033008216335926606,0.2686763651766258,0.5807452244278717
REGN,0.3284699521727738,0.36517696330963073,0.4848513388134789,-0.025924776204390463,0.18390399886230524,0.23349225891146652,-0.5508398107966693,0.12131168401606189,0.3992412350173513,0.29797515922442347,0.4284321675940709,0.43688508306629675,0.2248488725456569,-0.23743063292501515,0.36578305948379836,-0.1315319725855678,-0.43976812220109934,0.6172775196677326,0.4207114616627647,0.512439945765449,0.476122401035687,0.5140236674701539,0.4659278595311308,0.49587143151230906,0.4215508343531193,0.535840668737303,0.5636180746762802,-0.23691531176219924,-0.4889928992818006,0.40588987222622347,0.4015750613364576,0.048264614983414424,-0.5872104991700404,-0.5746617047700335,-0.08338547888213313,-0.3429166237044774,-0.5486511853393173,-0.42244802687519806,0.5796907152920902,0.3962283835852832,0.2503434345819343,-0.1434941564461775,-0.18160474914138736,-0.324234641669078,0.5333574761846753,0.5317127309219444,-0.7069821182339714,-0.16261135388907008,-0.4544718754571406,0.532348118421827,0.633745553793141,-0.044062728102540305,-0.577397876123632,-0.24981261254437545,-0.5813651855321896,0.2994234822340723,-0.42072895148322487,0.3950595168377776,0.5076951440132961,0.4983437985265697,-0.07373267832748218,-0.052411311342977704,0.5843002630077023,0.48014523606749293,-0.00023741547156479347,-0.53515953462045,0.12020524730675142,0.3799103980082892,0.4709500151342006,0.2232593250054576,0.4603485434639929,0.22408277842866695,0.5604057284609771,0.18022407419341058,0.3244950681538196,0.45533471836714673,0.060480663046546736,0.4511910913953582,0.31548490638417137,-0.37399966536979573,-0.47150508407507624,-0.15586453582216458,1.0,0.18057810077803255,-0.30459247907599474,0.6106494072298778,-0.3699018768530542,0.47750383509964495,0.5851089344492185,0.05821831039051568,0.35341710582273095,-0.44275521132469714,0.4628399095549918,0.4681863436524957,-0.5669808771046386,-0.09088162563804286,0.48808338299317183,-0.5420143333987198,-0.21013969813357267
ROST,0.028610465414428396,0.06948972602597482,0.5037972801540056,-0.37480319870900364,0.572780351364509,0.38578047878658256,-0.283042420508654,-0.43021465048869645,0.30113351026915336,-0.006010649290977942,0.6692598914618436,0.3438354020003621,-0.4108700052183831,-0.12603496347882806,0.3357159185394125,-0.5794965367374871,-0.6204873645822438,0.24720018012023467,0.5855003929103128,0.213560721494679,0.6819871574608287,0.61491851084219,0.3291465017561871,0.46888058325287335,0.19225261217588166,0.36395475788248544,0.22404484221486692,0.39149115616232294,0.1216292838740348,0.5028969815837465,0.5248082816084185,0.36518822887365576,-0.4169723351158881,-0.3732931088808745,0.24288910834018385,-0.14371592785972892,-0.22789483474226324,-0.1854790827449253,0.6494283062188148,0.22375176344199246,0.05931638754503543,-0.5732502441715668,-0.4370853062295967,-0.012871603134025899,0.2504884963050369,0.2418724644675941,0.036784505306106996,-0.15647535479484367,-0.6260867409028581,0.5094106928554544,0.4852497178576225,0.0019480097541722636,0.05356966443405378,0.0029996465886723872,-0.3299799679265202,0.560413518493525,-0.28294211381384876,0.3129035566544243,0.33824993420030147,0.4384415919103399,-0.007616714550132928,-0.33090555870286964,0.1303757080041841,0.1603051847979766,-0.17250205833964846,-0.20822151181983065,0.1878557536778746,0.17601075521117213,0.32356512255758385,0.4151972967635582,0.23223511570662891,0.28473914264956396,0.4469974503125052,-0.1918630327830192,0.17725319432192838,0.2023561700941545,0.6442265560721416,0.4555702925705492,0.8055354585811383,-0.5162094473052592,-0.24284199755573874,0.2696225888021903,0.18057810077803255,1.0,-0.053119704931976194,-0.15420314189565404,0.5901610955365892,0.37153744424876156,0.30508333083638156,0.2935844024014132,0.13501032133207436,-0.41117956439185316,0.2598249037670114,0.19412600831659976,-0.3679077654999747,-0.3728433448954853,0.3179893024298963,-0.31796634409570285,0.05153633973182937
SBUX,-0.2922555937515912,-0.2553032188988784,-0.4905446652981833,0.24409909758801387,-0.32784109369219755,-0.05910716630052228,0.6863653873451584,0.02529162075082939,-0.4646342933230445,-0.33156159988838474,-0.2269939892777559,-0.4245003153415669,-0.09463965152613296,0.25871736210713,-0.4957994330487072,0.31923768777987166,0.42401718140629896,-0.3501643128982528,-0.447266929914641,-0.3853457494209744,-0.5269598362420012,-0.37304586512724036,-0.38811293213172815,-0.4110619700408567,-0.374098976813479,-0.4655111500676543,-0.6221443165409036,-0.14497139324836986,0.15149970989812803,-0.38440451929527036,-0.2745959071995267,-0.29805363968423865,0.6970997206651497,0.4983954305886731,0.0729225508924375,0.4587860724346803,0.3910177299272681,0.6025101909771664,-0.2903760543969467,-0.28492257793091974,-0.039358700245856276,-0.03165068391592788,0.2922446600786516,0.5510516356119669,-0.520290018430146,-0.5219126391519331,0.4584212401602057,0.37271828655818146,0.5090655472161953,-0.3191866691331504,-0.4414869880104012,-0.16312565211789049,0.47121847711854875,0.49061063155684825,0.6958279101649532,-0.4060212243991226,0.5574058230317809,-0.4103879723934938,-0.21738351925082894,-0.3620442348376701,0.0292843878933741,0.1837505476506972,-0.06219020362776121,-0.4514610332921386,0.05612550775334532,0.4565147232124902,-0.41901492791296846,-0.34651117170025514,-0.26045713360902734,-0.27640162200958956,-0.5046151655097434,-0.3421751324225955,-0.4420929579201068,-0.39213050106198644,-0.2312807971093271,-0.5128321681142394,-0.17264505255414012,-0.41129659791705925,-0.23923422003814607,0.39303428166718896,0.6422372071215842,0.5019827797161027,-0.30459247907599474,-0.053119704931976194,1.0,-0.3792420325457524,0.13884793514136026,-0.45207234643167266,-0.49749461682853974,0.5281567133333493,-0.48798232202634145,0.403098834834766,-0.5464921957318416,-0.35126064193174117,0.5935974062502646,0.4999201675283896,-0.4554025156748678,0.7108232910196693,0.23498755865065643
SGEN,0.8027282451996741,0.6460216395085503,0.6618939923561528,0.35239989096946134,-0.23250935626216812,0.17287351776112955,-0.7247590174098356,0.32396665992733154,0.7055944723446559,0.7792116006097954,-0.131389373689461,0.7254886276967825,0.722124952748862,0.20531545221870212,0.7174629067178027,-0.006847519098843373,-0.38144577399547475,0.8098630203034134,0.38770734214190344,0.8666766074618857,0.45012011972373756,0.2640076824253084,0.580673649238031,0.6637810231237533,0.8252717945496206,0.7717282638621145,0.5216156557773425,-0.003800099800501251,-0.16565325350964127,0.6311017040557176,0.40432949421325554,0.4327999591790031,-0.48498304516619584,-0.2149515753986645,0.2639420254900652,-0.3885690048134792,-0.8277762641554354,-0.5330033750864679,0.3043973561589201,0.768804773721571,0.6909565200946597,0.42966407185017846,-0.13773035007289028,-0.7848342589580232,0.768703852226897,0.7693350432916388,-0.7705430524140429,0.12982184148531126,-0.49357270963440036,0.6584774610631645,0.7099890918586669,0.43677444664436493,-0.952139743918242,-0.7096789697784861,-0.7075646849850191,0.5091753622411864,-0.6396748547869922,0.7035951566420192,0.6856331391676531,0.6365165109758922,0.24060335161285554,0.39383591322544925,0.7870249327421488,0.8582712987764859,0.43665270286857966,-0.853179431801529,0.4792304074246684,0.805984330611157,0.7121071780662467,0.5436818155564455,0.7998236987529431,0.45299821136835666,0.5887440845683676,0.45936748279098777,0.7265104948968676,0.821234342339239,-0.16338097987363448,0.6672911295039171,0.0388452264376438,-0.10178193709615517,-0.6535236640526452,-0.28767892300514003,0.6106494072298778,-0.15420314189565404,-0.3792420325457524,1.0,-0.6668572535642697,0.7641627281058782,0.6034968878385494,-0.21992668392408043,0.6358583915447993,-0.4195420979394268,0.7451710609955058,0.7356307850013516,-0.7693207873702114,-0.1039638335760772,0.7143791205378344,-0.6615921483054233,-0.48999570151682553
SIRI,-0.3916027611516977,-0.2966252702115833,-0.05083880717865291,-0.3906756443962321,0.5739128095096524,0.027694014013602834,0.2965302064257152,-0.46052898320542063,-0.23429281954072878,-0.43629369036729176,0.5084381372523201,-0.21145870769367905,-0.5885346073250299,-0.18794917281124562,-0.16154604584083868,-0.31466288405943726,-0.10754217688962843,-0.3483800108170547,0.15638832927202684,-0.3695160917233131,0.14615177044106567,0.21626139213057075,-0.13038438161284036,-0.06294050939979,-0.34706216305013915,-0.24374452504416416,-0.12678303239684072,0.367075271064917,0.29474417472386555,-0.022368098833405174,0.001252129120482914,0.013613470681546011,0.09669847509762547,-0.013708990635120741,0.239525186708345,0.16651851574812676,0.4262914184630806,0.30242432825992577,0.19497228846343537,-0.29268683804679957,-0.3704052977239017,-0.44578074644286536,-0.09721744027767838,0.4793228713483892,-0.2859116600829399,-0.289962600064549,0.5927830797926156,-0.10702836995676425,-0.04647977790573885,-0.06907907209258661,-0.12056679589951894,-0.10720663622290985,0.6014528242639846,0.36724829913686274,0.19406137056050274,0.03865845895120487,0.16750599293508917,-0.2246171055722969,-0.16054265666906767,-0.1287474347664372,-0.05103407958932335,-0.39978259480114875,-0.5213433369168534,-0.3707663722661766,-0.3852414938740571,0.3978072752722713,-0.07782793874136748,-0.3329197355107808,-0.26310855478986694,-0.051370999038887734,-0.289975288293605,-0.006338418210099164,-0.061635523865396336,-0.29862389724296173,-0.29796768803234164,-0.32405808978111594,0.6215484958100572,-0.06569701746401094,0.36610975572702226,-0.15769604408176324,0.2800448173879516,0.34043891670523085,-0.3699018768530542,0.5901610955365892,0.13884793514136026,-0.6668572535642697,1.0,-0.21791326263518415,-0.23078181208300413,0.2825423885918972,-0.22676401717008682,0.09769660950717314,-0.2351548283324963,-0.2024049503133599,0.27505299930429705,-0.23259923084031617,-0.24780472357125807,0.25263853110701523,0.26611595981968333
SNPS,0.8497554968252788,0.648811902668809,0.947351882417723,0.14300573965262436,0.10632529147356827,0.4812038094387516,-0.877324585132127,0.03602012263724442,0.9165255596242481,0.8650854095027266,0.13074017236518573,0.9365777065527845,0.4818090965945938,0.31254851400833406,0.9510900605226429,-0.31473025279040373,-0.6096294548075752,0.8505543440371903,0.68486122302873,0.9708239363751129,0.8386603566122884,0.5452174665659786,0.7340198788631273,0.9269245245563751,0.947507546487815,0.9655393882878144,0.57785411011878,0.4360875542715561,0.1305949316613585,0.9261725211885189,0.7084762429479695,0.7976443090764708,-0.6681046828105012,-0.30552587856565894,0.495747916768858,-0.355502121466597,-0.8547959961435723,-0.6962780232419465,0.5489315990633312,0.8926161181083179,0.6906805390956624,0.1879641535222708,-0.3393769844972424,-0.7939568890082523,0.920079007190389,0.9171126581080565,-0.5700023033536012,0.060161294036676936,-0.8036828058816802,0.903793611568561,0.910587838041522,0.5517969004504729,-0.8268119038947416,-0.7685505802734961,-0.8538863161583554,0.9031031629454364,-0.7172081651832843,0.9209000011613266,0.805096478125072,0.8531052252287611,0.34502926313372073,0.2140199097043742,0.7390311033202659,0.9364263257986082,0.3930331339466877,-0.9018095922878154,0.7584080107244476,0.9331562621007959,0.9236951550616155,0.8573937070873202,0.9407766446549443,0.6967011536398205,0.7622204314244774,0.42376033066488417,0.7979507578312819,0.9344705211663529,0.2720736315762026,0.9018533636304902,0.45584583984263627,-0.3634343079472181,-0.7642414153465894,-0.04286211311706737,0.47750383509964495,0.37153744424876156,-0.45207234643167266,0.7641627281058782,-0.21791326263518415,1.0,0.77159172431268,-0.21091225432185742,0.7815994008596235,-0.5447234265742602,0.8960588923876404,0.8188517065339292,-0.9030556602419213,-0.3695281880369889,0.885706913351586,-0.8184896508508744,-0.3567103975830332
TEAM,0.6505208694678529,0.7812417101854113,0.7956045322935943,0.19170449682852123,0.28308280715148654,0.7027364642987145,-0.8085933176436315,0.37125838073045453,0.810787309506651,0.649549445220456,0.1262824031135079,0.7907519519627448,0.4612176651620742,0.19899961639127572,0.7634907817748984,-0.3329124865504438,-0.5112029448999231,0.8361704532060699,0.8187603874326029,0.7679014133792664,0.6817154691359767,0.7118695277237231,0.7877896785969937,0.804415886667412,0.7059017670802246,0.6980244041393489,0.7622076923894635,0.30937504771874047,-0.037394408537300736,0.631921122616976,0.8364057487048047,0.6147242036480546,-0.6110315340001874,-0.38623176392596814,0.05470066019074321,-0.04187186261157617,-0.7048067119508508,-0.6138113168643838,0.6118292945759072,0.661860968369091,0.5902471565779831,0.17677114861404378,-0.0963013083273744,-0.6459669487930025,0.7800030413842715,0.7813355578900023,-0.597677108116715,0.19025011024736993,-0.5715324908437324,0.6749467854534695,0.8160279125334735,0.30535313377405193,-0.623735142120425,-0.5253765487464784,-0.8055628978457451,0.7063001446704029,-0.3800499652970461,0.7871659879846763,0.5116255063179417,0.8432712267986973,0.4294476577715071,-0.0009086523265388601,0.6591776276235854,0.7675679066827982,0.24189550149182892,-0.6860297271486194,0.7110755678003191,0.6514035996037435,0.7247262135786674,0.7012785086678549,0.7912872463869961,0.7855093808372183,0.8706665661147095,0.6504223477263776,0.5035020781104,0.7455802838686576,0.38579829244550895,0.7951896918543853,0.4259642088855738,-0.4061613949285097,-0.5142587420024041,0.016240388554028838,0.5851089344492185,0.30508333083638156,-0.49749461682853974,0.6034968878385494,-0.23078181208300413,0.77159172431268,1.0,-0.2955974719840157,0.8117129088240246,-0.2927071976318531,0.7404943827350333,0.5753287465960826,-0.7428175460528351,-0.03753348248326073,0.8439867493121543,-0.8357569790709923,0.03347748761408876
TMUS,-0.3727901733432452,-0.26378793332893846,-0.24118096494926625,-0.13086006956600443,-0.10982640070039199,-0.07392458044869599,0.38733336049206546,-0.381835534223329,-0.39992042203943184,-0.4210328406978768,0.37103652836399675,-0.3200678773312272,-0.3503494371403147,-0.239366769409097,-0.3853188935576203,-0.21374014109501666,-0.18539602983809333,-0.20679603101954283,-0.17781311857241627,-0.21851948313892638,-0.11502019091031476,0.039185230532489325,-0.3502173959683943,-0.13318848661402843,-0.305109807379569,-0.11300451664017658,-0.37702171283213975,-0.34260510992197596,-0.22338995592976377,-0.14645018647990313,-0.1533941429529652,-0.36704669472455764,0.11619595278415579,-0.11793892769631116,0.06264046552736836,0.017974323646238497,0.18734860878736329,0.34812749369694207,0.22503165884221055,-0.2133175503485144,-0.2163537229611477,-0.4197121209366799,0.12400022975286036,0.46183854516679196,-0.36075338609576607,-0.369290285175767,0.1479096771412753,-0.08306662873121926,0.0114241122731122,-0.018758152264401834,-0.12749150409982235,-0.4628365830398463,0.2631622088999795,0.39080830305967373,0.341574400670973,-0.28613453438673647,0.23459753932114985,-0.37705329057347764,-0.060559609729519646,-0.23296860748546275,-0.19412353611709704,-0.30915069703271336,0.02569477064961547,-0.3418299386044388,-0.4601570608099111,0.23635879042820612,-0.5643077385257838,-0.3048893240038303,-0.14960095279167634,-0.3092989188542565,-0.40935028046288463,-0.34768573602404057,-0.1321365305460931,-0.5952206645486491,-0.24430587825327765,-0.31063521671221445,-0.08147352330413862,-0.18396355822763288,0.3141451065324931,-0.2077624938328352,0.31434937499768656,0.39760012165821607,0.05821831039051568,0.2935844024014132,0.5281567133333493,-0.21992668392408043,0.2825423885918972,-0.21091225432185742,-0.2955974719840157,1.0,-0.4269010076523063,-0.03237324377721216,-0.3955280800371769,-0.23125665096437545,0.19475726685160388,0.1374014361525678,-0.3407920036365417,0.43770422837250816,0.09574190586306769
